MN28	21.25	15,00	5
MN29	22.0	40,00	2
MN30	15.25	50,00	7
MN31	2.5	50,00	2
MN32	21.25	50,00	1
LN1	22.25	9,00	1
LN2	2.0	14,00	2
LN3	0.0	0,00	9
LN4	18.5	2,00	5
LN5	22.75	50,00	6
LN6	18.75	20,00	3
LN7	11.0	50,00	3
LN8	18.25	33,00	1
LN9	12.25	25,00	6
LN10	16.75	50,00	7
LN11	4.25	9,00	4
LN12	17.25	50,00	4
LN13	11.75	35,00	6
LN14	17.25	4,00	4
LN15	20.0	30,00	5
LN16	8.5	29,00	7
LN17	21.75	33,00	4
LN18	15.75	50,00	2
LN19	9.5	50,00	7
LN20	23.0	50,00	5
LN21	24.75	46,00	9
LN22	16.25	39,00	6
LN23	17.25	16,00	5
LN24	2.0	50,00	6
LN25	16.25	24,00	3
LN26	11.25	29,00	8
LN27	19.0	50,00	4
LN28	0.25	18,00	9
LN29	18.5	26,00	1
LN30	16.5	8,00	6
LN31	8.75	27,00	2
LN32	4.25	50,00	5
KN1	1.75	47,00	7
KN2	2.0	50,00	4
KN3	20.5	39,00	7
KN4	7.75	21,00	5
KN5	21.75	50,00	9
KN6	4.5	50,00	5
KN7	12.25	50,00	4
KN8	6.25	28,00	4
KN9	0.0	0,00	2
KN10	17.0	14,00	2
KN11	2.75	50,00	8
KN12	1.25	50,00	8
KN13	20.25	41,00	9
KN14	3.75	50,00	1
KN15	7.0	50,00	5
KN16	6.25	50,00	5
KN17	13.5	25,00	10
KN18	7.5	17,00	6
KN19	23.75	50,00	4
KN20	15.5	50,00	1
KN21	14.75	33,00	2
KN22	7.25	50,00	5
KN23	1.0	2,00	1
KN24	11.25	50,00	4
KN25	4.0	50,00	2
KN26	2.25	21,00	7
KN27	9.0	24,00	5
KN28	22.25	50,00	6
KN29	6.0	2,00	9
KN30	9.25	15,00	9
KN31	1.0	20,00	2
KN32	7.75	50,00	1
JN1	9.25	28,00	4
JN2	4.25	50,00	6
JN3	5.25	45,00	3
JN4	11.0	50,00	6
JN5	8.0	32,00	6
JN6	18.25	50,00	9
JN7	3.5	49,00	3
JN8	19.0	50,00	5
JN9	5.75	50,00	9
JN10	2.0	50,00	5
JN11	23.0	50,00	7
JN12	8.0	15,00	9
JN13	1.5	0,00	8
JN14	3.25	50,00	10
JN15	10.0	50,00	9
JN16	16.0	31,00	4
JN17	7.75	11,00	2
JN18	19.0	32,00	2
JN19	10.75	22,00	5
JN20	9.25	9,00	4
JN21	22.0	50,00	8
JN22	23.75	15,00	7
JN23	21.0	50,00	8
JN24	21.0	10,00	5
JN25	23.5	21,00	8
JN26	6.25	43,00	6
JN27	10.75	22,00	10
JN28	13.5	50,00	9
JN29	2.25	50,00	6
JN30	25.0	50,00	1
JN31	19.75	13,00	3
JN32	2.25	6,00	2
IN1	19.75	50,00	2
IN2	16.75	49,00	8
IN3	15.25	50,00	9
IN4	14.5	50,00	5
IN5	5.5	2,00	2
IN6	19.5	50,00	6
IN7	21.5	50,00	9
IN8	14.0	50,00	1
IN9	3.25	50,00	3
IN10	2.0	50,00	7
IN11	21.75	50,00	5
IN12	1.0	4,00	4
IN13	1.75	50,00	3
IN14	20.25	34,00	6
IN15	3.0	38,00	2
IN16	18.5	50,00	3
IN17	7.5	50,00	7
IN18	9.75	50,00	8
IN19	14.0	50,00	8
IN20	13.0	50,00	9
IN21	14.5	46,00	2
IN22	7.0	50,00	8
IN23	6.0	24,00	2
IN24	2.0	50,00	4
IN25	6.75	50,00	9
IN26	7.75	44,00	6
IN27	3.75	17,00	5
IN28	12.0	50,00	6
IN29	2.0	50,00	8
IN30	8.0	50,00	8
IN31	15.25	39,00	6
IN32	18.0	50,00	3
HN1	8.0	21,00	9
HN2	1.0	11,00	2
HN3	25.0	2,00	4
HN4	5.75	50,00	9
HN5	13.0	44,00	8
HN6	11.5	50,00	6
HN7	16.25	47,00	8
HN8	21.25	50,00	10
HN9	6.0	46,00	4
HN10	8.5	41,00	1
HN11	24.75	50,00	8
HN12	19.0	28,00	6
HN13	17.75	13,00	2
HN14	6.75	50,00	10
HN15	0.0	0,00	6
HN16	20.0	15,00	3
HN17	11.5	50,00	1
HN18	22.5	50,00	7
HN19	9.75	30,00	9
HN20	15.0	42,00	8
HN21	15.75	50,00	6
HN22	2.5	50,00	10
HN23	24.75	10,00	5
HN24	0.25	5,00	6
HN25	3.5	50,00	6
HN26	8.75	30,00	7
HN27	3.25	1,00	3
HN28	22.5	31,00	5
HN29	13.75	12,00	3
HN30	12.0	50,00	3
HN31	21.75	7,00	10
HN32	2.0	50,00	10
GN1	4.75	45,00	10
GN2	9.0	50,00	7
GN3	4.25	50,00	10
GN4	7.25	50,00	4
GN5	4.75	4,00	10
GN6	13.0	50,00	5
GN7	15.5	36,00	3
GN8	22.75	31,00	1
GN9	11.5	19,00	4
GN10	12.0	50,00	8
GN11	23.0	50,00	2
GN12	9.0	50,00	8
GN13	11.5	50,00	9
GN14	12.25	48,00	6
GN15	6.75	14,00	8
GN16	11.75	50,00	3
GN17	21.75	18,00	9
GN18	20.5	50,00	8
GN19	20.0	50,00	8
GN20	18.25	50,00	1
GN21	9.25	31,00	2
GN22	10.0	50,00	8
GN23	24.5	50,00	2
GN24	20.25	35,00	6
GN25	3.25	50,00	4
GN26	17.75	11,00	9
GN27	7.0	50,00	4
GN28	1.25	50,00	10
GN29	2.75	50,00	8
GN30	2.75	50,00	5
GN31	12.5	11,00	9
GN32	5.75	50,00	6
FN1	6.75	50,00	9
FN2	21.75	50,00	6
FN3	4.5	50,00	7
FN4	14.0	50,00	5
FN5	12.75	39,00	9
FN6	12.75	50,00	3
FN7	18.0	50,00	5
FN8	18.75	45,00	7
FN9	2.5	50,00	6
FN10	19.75	27,00	2
FN11	23.0	50,00	4
FN12	18.0	50,00	5
FN13	7.5	50,00	9
FN14	14.75	50,00	7
FN15	4.75	50,00	9
FN16	9.5	6,00	8
FN17	10.25	50,00	4
FN18	8.75	50,00	9
FN19	24.75	42,00	4
FN20	8.0	50,00	3
FN21	22.25	50,00	3
FN22	15.75	14,00	2
FN23	5.0	7,00	5
FN24	18.75	12,00	4
FN25	15.75	39,00	1
FN26	21.25	27,00	6
FN27	0.75	50,00	10
FN28	2.5	50,00	8
FN29	14.75	50,00	6
FN30	17.25	50,00	2
FN31	12.5	8,00	5
FN32	3.25	50,00	10
EN1	22.75	49,00	7
EN2	23.0	11,00	9
EN3	3.5	50,00	5
EN4	13.0	50,00	3
EN5	13.5	2,00	6
EN6	5.0	25,00	7
EN7	18.5	50,00	9
EN8	23.0	6,00	2
EN9	4.75	50,00	8
EN10	3.5	1,00	9
EN11	4.75	30,00	6
EN12	11.75	50,00	2
EN13	17.5	50,00	2
EN14	8.0	16,00	8
EN15	16.25	50,00	4
EN16	2.25	27,00	5
EN17	15.25	36,00	3
EN18	7.25	32,00	5
EN19	10.75	50,00	9
EN20	23.5	4,00	10
EN21	16.25	0,00	2
EN22	7.5	35,00	1
EN23	22.5	29,00	2
EN24	3.25	50,00	10
EN25	4.25	28,00	8
EN26	9.75	47,00	3
EN27	19.0	43,00	2
EN28	24.0	2,00	1
EN29	4.75	50,00	9
EN30	4.0	50,00	7
EN31	14.25	50,00	9
EN32	16.75	11,00	3
DN1	20.25	50,00	5
DN2	2.5	50,00	8
DN3	4.25	26,00	2
DN4	9.25	50,00	10
DN5	22.5	10,00	6
DN6	7.0	12,00	3
DN7	17.25	46,00	4
DN8	13.0	3,00	7
DN9	25.0	50,00	5
DN10	6.5	30,00	6
DN11	11.0	1,00	8
DN12	4.0	50,00	9
DN13	24.5	50,00	7
DN14	19.75	0,00	6
DN15	23.5	3,00	3
DN16	3.25	50,00	9
DN17	17.0	50,00	5
DN18	9.5	4,00	6
DN19	24.5	50,00	7
DN20	12.25	34,00	9
DN21	10.25	28,00	8
DN22	19.0	50,00	4
DN23	22.75	50,00	6
DN24	12.0	50,00	9
DN25	4.75	24,00	4
DN26	12.25	40,00	1
DN27	11.25	25,00	5
DN28	15.5	7,00	9
DN29	0.0	0,00	1
DN30	19.75	22,00	2
DN31	4.0	13,00	3
DN32	22.75	50,00	9
CN1	7.75	38,00	5
CN2	16.5	48,00	1
CN3	17.0	50,00	3
CN4	7.75	27,00	8
CN5	18.75	50,00	4
CN6	6.5	11,00	3
CN7	4.75	50,00	1
CN8	14.5	50,00	6
CN9	20.5	50,00	8
CN10	3.0	50,00	9
CN11	17.75	50,00	10
CN12	14.25	46,00	10
CN13	22.25	50,00	7
CN14	10.75	26,00	5
CN15	23.5	40,00	8
CN16	11.75	50,00	8
CN17	24.0	20,00	8
CN18	19.25	41,00	5
CN19	5.25	50,00	5
CN20	15.75	50,00	8
CN21	8.75	50,00	5
CN22	5.5	50,00	2
CN23	9.25	50,00	1
CN24	24.0	50,00	6
CN25	22.0	50,00	6
CN26	9.75	29,00	5
CN27	17.0	50,00	1
CN28	14.0	50,00	8
CN29	16.25	50,00	10
CN30	6.75	50,00	3
CN31	16.25	9,00	10
CN32	14.5	29,00	2
BN1	22.5	50,00	7
BN2	2.5	0,00	4
BN3	20.75	17,00	9
BN4	2.25	28,00	5
BN5	3.0	30,00	9
BN6	16.5	33,00	3
BN7	9.75	50,00	4
BN8	14.5	18,00	7
BN9	1.0	50,00	2
BN10	17.25	50,00	4
BN11	9.0	50,00	1
BN12	8.0	12,00	9
BN13	10.0	50,00	9
BN14	7.5	2,00	9
BN15	9.25	27,00	1
BN16	1.5	50,00	9
BN17	11.75	17,00	2
BN18	19.75	30,00	5
BN19	1.75	50,00	4
BN20	9.5	50,00	4
BN21	11.0	50,00	8
BN22	2.75	1,00	7
BN23	16.0	49,00	5
BN24	1.5	10,00	10
BN25	9.5	48,00	8
BN26	6.25	8,00	2
BN27	18.5	28,00	4
BN28	12.5	32,00	4
BN29	5.75	50,00	5
BN30	2.75	50,00	7
BN31	19.25	50,00	7
BN32	21.75	23,00	4
AN1	20.75	11,00	5
AN2	3.0	50,00	8
AN3	7.25	50,00	8
AN4	20.0	50,00	6
AN5	8.5	50,00	6
AN6	10.0	18,00	6
AN7	21.75	20,00	1
AN8	7.25	50,00	6
AN9	10.75	50,00	8
AN10	21.75	1,00	6
AN11	11.75	50,00	6
AN12	17.75	37,00	9
AN13	21.25	50,00	2
AN14	13.0	11,00	7
AN15	11.25	50,00	4
AN16	19.75	34,00	7
AN17	19.25	11,00	5
AN18	0.0	0,00	5
AN19	18.5	50,00	7
AN20	2.5	50,00	6
AN21	2.25	50,00	6
AN22	13.75	17,00	5
AN23	9.5	30,00	9
AN24	15.0	50,00	3
AN25	5.25	30,00	8
AN26	6.5	49,00	9
AN27	2.0	19,00	4
AN28	8.75	50,00	9
AN29	14.5	5,00	9
AN30	5.5	50,00	3
AN31	9.5	43,00	8
AN32	9.25	50,00	8
BS1	6.0	43,00	4
BS2	17.75	8,00	9
BS3	6.5	33,00	3
BS4	21.0	16,00	8
BS5	22.0	34,00	8
BS6	13.5	3,00	8
BS7	24.25	50,00	6
BS8	21.0	50,00	9
BS9	16.25	11,00	3
BS10	17.0	50,00	2
BS11	8.25	7,00	5
BS12	20.5	50,00	5
BS13	3.5	38,00	4
BS14	24.75	8,00	5
BS15	17.0	1,00	6
BS16	13.75	50,00	5
BS17	1.75	50,00	7
BS18	11.75	4,00	9
BS19	17.75	48,00	4
BS20	15.75	50,00	9
BS21	0.5	4,00	3
BS22	5.75	47,00	3
BS23	0.0	0,00	1
BS24	21.25	6,00	5
BS25	22.25	46,00	9
BS26	23.5	50,00	4
BS27	1.5	39,00	5
BS28	11.25	10,00	1
BS29	16.5	29,00	1
BS30	19.5	30,00	1
BS31	10.75	50,00	7
BS32	9.75	32,00	9
CS1	7.0	21,00	4
CS2	14.5	50,00	7
CS3	17.25	50,00	8
CS4	6.75	23,00	6
CS5	6.25	46,00	3
CS6	3.5	50,00	9
CS7	8.5	26,00	5
CS8	24.75	25,00	10
CS9	1.5	16,00	9
CS10	19.25	9,00	6
CS11	7.25	50,00	8
CS12	21.5	19,00	9
CS13	11.75	50,00	8
CS14	10.75	14,00	7
CS15	24.0	50,00	3
CS16	16.0	50,00	6
CS17	15.25	50,00	9
CS18	5.5	31,00	2
CS19	5.75	17,00	5
CS20	16.5	4,00	4
CS21	11.0	50,00	5
CS22	10.0	14,00	5
CS23	8.25	50,00	2
CS24	24.5	50,00	3
CS25	22.75	50,00	2
CS26	17.75	50,00	3
CS27	19.5	6,00	9
CS28	0.75	11,00	3
CS29	7.0	50,00	3
CS30	8.5	20,00	4
CS31	2.5	25,00	3
CS32	9.75	22,00	5
DS1	16.25	50,00	10
DS2	20.0	49,00	9
DS3	19.0	50,00	4
DS4	9.25	20,00	9
DS5	10.25	13,00	4
DS6	12.0	19,00	3
DS7	17.25	19,00	9
DS8	19.0	50,00	9
DS9	20.5	26,00	8
DS10	2.25	50,00	7
DS11	19.5	41,00	4
DS12	19.25	50,00	8
DS13	0.25	50,00	4
DS14	15.5	50,00	10
DS15	23.25	18,00	1
DS16	10.5	8,00	4
DS17	5.0	50,00	5
DS18	1.5	50,00	2
DS19	22.5	30,00	9
DS20	10.25	13,00	9
DS21	9.0	31,00	8
DS22	5.0	50,00	10
DS23	11.5	50,00	9
DS24	19.5	50,00	10
DS25	21.25	50,00	2
DS26	19.0	28,00	6
DS27	8.0	13,00	9
DS28	23.5	50,00	9
DS29	0.75	50,00	4
DS30	6.0	50,00	5
DS31	9.5	50,00	3
DS32	20.0	15,00	2
ES1	6.5	50,00	5
ES2	17.25	23,00	6
ES3	16.5	17,00	9
ES4	8.25	50,00	3
ES5	3.75	18,00	4
ES6	11.5	39,00	3
ES7	20.25	50,00	6
ES8	5.0	50,00	4
ES9	1.25	50,00	3
ES10	20.75	6,00	7
ES11	16.0	50,00	9
ES12	1.0	32,00	1
ES13	1.75	50,00	2
ES14	20.25	50,00	1
ES15	13.25	50,00	8
ES16	3.25	50,00	7
ES17	3.75	23,00	8
ES18	15.5	50,00	4
ES19	11.75	50,00	8
ES20	14.5	45,00	4
ES21	7.5	32,00	7
ES22	5.5	50,00	4
ES23	23.5	43,00	10
ES24	14.75	6,00	9
ES25	20.75	32,00	7
ES26	2.75	50,00	7
ES27	4.25	40,00	9
ES28	15.25	50,00	6
ES29	12.75	48,00	4
ES30	3.5	50,00	7
ES31	16.5	6,00	8
ES32	25.0	50,00	3
FS1	8.0	50,00	4
FS2	23.75	50,00	5
FS3	13.75	34,00	3
FS4	8.5	50,00	2
FS5	22.75	4,00	2
FS6	6.75	50,00	4
FS7	21.0	50,00	8
FS8	12.25	50,00	2
FS9	13.5	48,00	2
FS10	16.5	50,00	6
FS11	17.0	50,00	7
FS12	21.75	42,00	3
FS13	9.5	50,00	7
FS14	13.5	31,00	6
FS15	22.5	44,00	9
FS16	1.75	5,00	8
FS17	8.0	1,00	4
FS18	13.25	50,00	6
FS19	2.25	50,00	2
FS20	11.25	50,00	2
FS21	3.5	50,00	10
FS22	6.25	50,00	10
FS23	3.75	50,00	6
FS24	12.25	27,00	4
FS25	4.25	19,00	9
FS26	23.75	17,00	4
FS27	23.25	29,00	3
FS28	7.0	50,00	6
FS29	18.5	50,00	9
FS30	23.5	50,00	3
FS31	19.75	32,00	6
FS32	13.0	3,00	9
GS1	11.25	12,00	4
GS2	1.5	50,00	3
GS3	21.25	29,00	10
GS4	22.5	50,00	6
GS5	19.5	10,00	2
GS6	8.75	50,00	4
GS7	21.25	20,00	10
GS8	5.25	34,00	7
GS9	9.25	50,00	4
GS10	4.25	50,00	7
GS11	12.25	50,00	9
GS12	10.0	20,00	4
GS13	17.25	14,00	6
GS14	15.25	50,00	9
GS15	9.5	5,00	6
GS16	24.0	25,00	5
GS17	12.5	41,00	3
GS18	0.5	27,00	2
GS19	14.25	50,00	3
GS20	8.25	10,00	8
GS21	6.25	36,00	6
GS22	9.75	9,00	9
GS23	0.25	30,00	9
GS24	18.25	50,00	1
GS25	8.0	22,00	8
GS26	4.75	2,00	9
GS27	4.0	50,00	5
GS28	12.0	50,00	8
GS29	22.0	50,00	9
GS30	21.5	28,00	4
GS31	6.0	50,00	2
GS32	16.75	35,00	3
HS1	5.75	50,00	5
HS2	24.25	22,00	4
HS3	17.25	50,00	3
HS4	6.75	50,00	10
HS5	19.5	50,00	7
HS6	13.25	13,00	3
HS7	13.25	37,00	2
HS8	23.75	50,00	9
HS9	2.5	50,00	3
HS10	14.5	19,00	8
HS11	11.5	50,00	6
HS12	11.5	28,00	4
HS13	14.25	50,00	8
HS14	6.5	37,00	8
HS15	23.75	50,00	3
HS16	13.5	0,00	8
HS17	25.0	50,00	10
HS18	17.5	30,00	8
HS19	0.75	50,00	5
HS20	4.75	9,00	9
HS21	23.0	50,00	8
HS22	7.75	24,00	5
HS23	20.0	50,00	9
HS24	10.25	50,00	7
HS25	24.25	50,00	5
HS26	8.5	50,00	8
HS27	17.25	29,00	2
HS28	18.5	50,00	6
HS29	4.25	31,00	4
HS30	21.0	50,00	3
HS31	14.75	50,00	9
HS32	3.5	50,00	2
IS1	23.75	9,00	10
IS2	22.25	50,00	10
IS3	17.0	50,00	6
IS4	9.0	19,00	2
IS5	8.0	50,00	1
IS6	11.25	50,00	3
IS7	7.5	48,00	4
IS8	1.75	50,00	4
IS9	24.5	50,00	4
IS10	17.5	50,00	4
IS11	3.75	47,00	4
IS12	7.0	40,00	9
IS13	12.25	50,00	3
IS14	19.0	50,00	5
IS15	18.0	50,00	3
IS16	12.75	18,00	4
IS17	12.75	42,00	5
IS18	12.0	1,00	8
IS19	20.75	39,00	4
IS20	15.0	50,00	4
IS21	22.75	40,00	7
IS22	20.75	40,00	7
IS23	8.75	46,00	8
IS24	11.75	2,00	1
IS25	13.5	10,00	2
IS26	14.0	37,00	6
IS27	23.25	50,00	5
IS28	13.75	18,00	1
IS29	4.25	35,00	3
IS30	2.25	28,00	7
IS31	6.0	46,00	4
IS32	3.25	50,00	6
JS1	12.25	50,00	7
JS2	13.25	35,00	3
JS3	22.5	50,00	6
JS4	17.25	47,00	6
JS5	1.0	50,00	6
JS6	6.75	18,00	8
JS7	13.75	50,00	2
JS8	21.75	32,00	9
JS9	11.75	50,00	3
JS10	2.5	36,00	4
JS11	19.75	46,00	6
JS12	17.25	50,00	3
JS13	3.5	50,00	5
JS14	0.5	50,00	7
JS15	21.25	16,00	2
JS16	15.0	50,00	5
JS17	6.0	8,00	8
JS18	23.5	36,00	2
JS19	14.5	50,00	8
JS20	21.0	50,00	1
JS21	10.25	15,00	7
JS22	16.5	50,00	2
JS23	12.0	28,00	5
JS24	20.75	9,00	9
JS25	20.0	50,00	4
JS26	24.5	50,00	8
JS27	16.0	50,00	8
JS28	15.25	41,00	7
JS29	3.0	50,00	7
JS30	1.25	24,00	2
JS31	9.0	50,00	2
JS32	12.75	50,00	3
KS1	16.5	50,00	9
KS2	11.75	50,00	4
KS3	3.25	7,00	6
KS4	17.0	5,00	3
KS5	18.75	40,00	3
KS6	14.75	24,00	5
KS7	3.5	27,00	3
KS8	19.0	23,00	7
KS9	3.0	50,00	2
KS10	16.0	50,00	1
KS11	3.0	50,00	3
KS12	9.0	50,00	9
KS13	1.0	50,00	6
KS14	18.25	11,00	9
KS15	14.75	50,00	6
KS16	24.5	50,00	2
KS17	4.75	26,00	5
KS18	20.0	0,00	3
KS19	15.25	50,00	7
KS20	9.25	2,00	9
KS21	4.5	49,00	5
KS22	13.25	42,00	9
KS23	14.25	50,00	4
KS24	21.0	50,00	7
KS25	20.25	50,00	2
KS26	7.75	21,00	10
KS27	20.25	50,00	10
KS28	7.0	50,00	9
KS29	18.0	28,00	6
KS30	9.75	30,00	3
KS31	2.75	19,00	4
KS32	9.75	50,00	5
LS1	15.5	25,00	1
LS2	19.25	50,00	7
LS3	9.5	33,00	6
LS4	5.5	50,00	3
LS5	17.25	30,00	1
LS6	14.0	50,00	2
LS7	5.5	47,00	3
LS8	24.0	23,00	5
LS9	14.25	50,00	7
LS10	2.25	46,00	7
LS11	11.25	1,00	4
LS12	13.0	50,00	2
LS13	7.5	50,00	5
LS14	10.5	50,00	1
LS15	15.5	39,00	1
LS16	21.5	50,00	8
LS17	21.5	22,00	1
LS18	17.25	13,00	9
LS19	13.5	50,00	9
LS20	11.5	50,00	9
LS21	22.5	50,00	3
LS22	11.25	12,00	7
LS23	13.5	50,00	7
LS24	0.0	0,00	10
LS25	1.5	50,00	7
LS26	17.0	48,00	2
LS27	22.0	15,00	8
LS28	8.25	50,00	4
LS29	0.75	50,00	10
LS30	11.0	31,00	3
LS31	3.0	10,00	3
LS32	20.75	32,00	9
MS1	15.25	50,00	1
MS2	22.25	47,00	6
MS3	15.25	50,00	8
MS4	11.0	50,00	1
MS5	2.5	16,00	6
MS6	10.25	8,00	4
MS7	6.25	39,00	3
MS8	5.5	50,00	5
MS9	19.75	48,00	5
MS10	4.5	50,00	4
MS11	23.75	38,00	9
MS12	17.75	50,00	1
MS13	18.5	50,00	7
MS14	2.5	12,00	7
MS15	17.5	50,00	7
MS16	10.25	21,00	8
MS17	25.0	50,00	9
MS18	4.75	1,00	7
MS19	4.0	50,00	7
MS20	1.75	50,00	1
MS21	19.25	28,00	8
MS22	6.0	25,00	2
MS23	23.5	50,00	6
MS24	22.0	38,00	5
MS25	23.75	50,00	2
MS26	16.5	25,00	3
MS27	3.25	50,00	3
MS28	21.5	16,00	9
MS29	17.5	50,00	3
MS30	20.25	50,00	5
MS31	4.5	50,00	1
MS32	21.75	50,00	3
NS1	24.25	4,00	6
NS2	20.75	50,00	5
NS3	18.0	30,00	6
NS4	17.75	10,00	4
NS5	24.0	48,00	2
NS6	1.0	30,00	4
NS7	6.0	38,00	9
NS8	24.25	50,00	3
NS9	17.5	50,00	2
NS10	17.75	41,00	6
NS11	4.75	50,00	4
NS12	23.0	29,00	2
NS13	4.75	50,00	7
NS14	23.75	3,00	3
NS15	9.75	7,00	2
NS16	21.25	29,00	2
NS17	19.75	50,00	3
NS18	2.25	29,00	4
NS19	14.0	47,00	8
NS20	2.25	50,00	9
NS21	12.25	50,00	5
NS22	9.25	50,00	7
NS23	9.75	50,00	5
NS24	7.0	5,00	7
NS25	8.75	50,00	8
NS26	16.75	9,00	5
NS27	10.5	50,00	8
NS28	14.0	50,00	7
NS29	10.0	46,00	4
NS30	4.75	14,00	4
NS31	5.5	27,00	2
NS32	19.0	50,00	5
OS1	7.25	24,00	7
OS2	13.25	50,00	3
OS3	20.25	50,00	10
OS4	24.25	50,00	6
OS5	23.75	50,00	6
OS6	25.0	11,00	8
OS7	8.25	47,00	6
OS8	13.0	50,00	6
OS9	23.0	0,00	4
OS10	1.25	50,00	4
OS11	0.25	50,00	8
OS12	22.75	50,00	9
OS13	2.0	30,00	10
OS14	5.75	50,00	5
OS15	7.25	50,00	7
OS16	21.0	16,00	10
OS17	4.25	50,00	6
OS18	22.25	2,00	3
OS19	11.5	50,00	4
OS20	16.25	44,00	5
OS21	8.25	50,00	2
OS22	24.75	50,00	4
OS23	5.5	50,00	7
OS24	18.25	50,00	6
OS25	15.75	50,00	2
OS26	12.25	50,00	7
OS27	1.25	50,00	3
OS28	4.75	11,00	8
OS29	13.0	14,00	5
OS30	13.75	50,00	6
OS31	13.0	50,00	7
OS32	12.0	50,00	9
PS1	0.0	0,00	8
PS2	12.75	50,00	2
PS3	16.75	5,00	2
PS4	5.75	14,00	6
PS5	18.75	34,00	4
PS6	14.5	21,00	2
PS7	13.0	39,00	5
PS8	19.0	50,00	7
PS9	20.5	5,00	8
PS10	22.0	32,00	5
PS11	13.5	48,00	9
PS12	21.0	33,00	8
PS13	6.25	50,00	7
PS14	16.5	50,00	5
PS15	5.75	50,00	5
PS16	3.0	21,00	9
PS17	11.25	50,00	6
PS18	14.25	50,00	10
PS19	22.75	50,00	2
PS20	21.0	50,00	9
PS21	13.75	50,00	7
PS22	5.25	50,00	2
PS23	9.25	47,00	5
PS24	3.25	30,00	7
PS25	18.75	50,00	10
PS26	3.5	27,00	6
PS27	0.75	39,00	2
PS28	6.75	11,00	7
PS29	2.75	42,00	6
PS30	10.25	37,00	7
PS31	4.0	38,00	7
PS32	12.25	6,00	8
QS1	0.5	48,00	10
QS2	18.5	13,00	7
QS3	12.75	34,00	5
QS4	10.25	50,00	7
QS5	14.75	50,00	10
QS6	9.25	50,00	8
QS7	17.75	29,00	9
QS8	22.0	50,00	7
