DS9	86	2,95
DS10	26	4,14
DS11	1	0,22
DS12	48	6,15
DS13	70	5,32
DS14	20	1,13
DS15	55	0,72
DS16	41	0,05
DS17	65	13,70
DS18	13	1,06
DS19	8	0,05
DS20	9	0,10
DS21	54	12,25
DS22	51	7,53
DS23	37	1,45
DS24	28	1,16
DS25	36	8,56
DS26	86	1,56
DS27	52	6,22
DS28	77	14,07
DS29	24	5,64
DS30	62	11,24
DS31	72	15,29
DS32	57	4,09
ES1	8	1,29
ES2	84	11,59
ES3	72	13,10
ES4	70	14,18
ES5	96	17,79
ES6	2	0,42
ES7	12	1,66
ES8	6	0,98
ES9	52	10,63
ES10	0	0,00
ES11	41	6,91
ES12	76	7,14
ES13	41	8,84
ES14	47	5,88
ES15	57	1,13
ES16	8	1,82
ES17	38	3,78
ES18	29	1,18
ES19	14	0,88
ES20	90	9,26
ES21	35	0,53
ES22	70	9,67
ES23	72	17,69
ES24	88	5,37
ES25	50	2,65
ES26	26	6,36
ES27	92	5,44
ES28	86	1,78
ES29	59	0,22
ES30	70	7,53
ES31	57	11,99
ES32	77	16,08
FS1	76	6,12
FS2	31	2,61
FS3	57	3,64
FS4	82	9,08
FS5	18	3,72
FS6	46	9,29
FS7	35	4,59
FS8	3	0,67
FS9	35	8,71
FS10	48	11,60
FS11	2	0,08
FS12	87	20,24
FS13	14	2,00
FS14	86	8,34
FS15	92	19,17
FS16	36	7,14
FS17	99	18,21
FS18	96	9,44
FS19	58	5,13
FS20	56	4,20
FS21	67	7,67
FS22	23	0,43
FS23	87	2,41
FS24	24	0,06
FS25	5	0,03
FS26	42	3,44
FS27	84	12,90
FS28	86	18,66
FS29	85	8,45
FS30	89	21,74
FS31	17	2,85
FS32	93	22,31
GS1	1	0,18
GS2	25	1,28
GS3	97	15,99
GS4	23	1,25
GS5	20	0,01
GS6	43	10,09
GS7	10	0,40
GS8	66	15,25
GS9	24	1,23
GS10	93	16,24
GS11	37	3,98
GS12	80	14,72
GS13	64	5,24
GS14	76	10,37
GS15	66	3,45
GS16	19	2,91
GS17	26	5,87
GS18	18	1,21
GS19	94	17,05
GS20	54	8,74
GS21	69	15,33
GS22	11	2,23
GS23	81	19,57
GS24	98	2,94
GS25	21	2,59
GS26	6	0,14
GS27	44	9,49
GS28	36	3,50
GS29	95	17,83
GS30	49	12,08
GS31	27	2,58
GS32	52	3,52
HS1	75	1,69
HS2	40	9,41
HS3	91	8,17
HS4	17	2,14
HS5	27	4,95
HS6	28	1,34
HS7	65	5,64
HS8	66	10,71
HS9	81	6,69
HS10	83	16,37
HS11	85	18,38
HS12	40	4,13
HS13	15	0,07
HS14	5	1,03
HS15	9	0,07
HS16	92	18,03
HS17	99	21,90
HS18	17	1,38
HS19	63	12,84
HS20	73	13,25
HS21	2	0,36
HS22	75	17,81
HS23	85	0,77
HS24	7	0,50
HS25	48	0,24
HS26	78	11,31
HS27	68	9,36
HS28	67	15,80
HS29	84	3,73
HS30	67	1,52
HS31	36	2,10
HS32	65	14,91
IS1	72	2,73
IS2	18	1,45
IS3	97	21,10
IS4	58	10,49
IS5	94	1,18
IS6	19	0,78
IS7	86	7,32
IS8	96	21,51
IS9	20	2,75
IS10	23	0,02
IS11	5	0,33
IS12	11	0,21
IS13	2	0,25
IS14	93	10,95
IS15	34	5,63
IS16	89	19,92
IS17	28	4,26
IS18	47	4,15
IS19	89	6,05
IS20	10	0,34
IS21	93	21,87
IS22	80	19,41
IS23	73	9,90
IS24	63	8,58
IS25	66	5,86
IS26	42	9,78
IS27	76	14,68
IS28	52	4,98
IS29	23	1,84
IS30	35	2,25
IS31	43	4,49
IS32	92	9,71
JS1	4	0,12
JS2	17	0,94
JS3	29	0,53
JS4	96	11,24
JS5	22	3,92
JS6	7	1,70
JS7	49	6,88
JS8	57	11,44
JS9	19	2,48
JS10	20	0,41
JS11	46	1,49
JS12	74	0,32
JS13	57	10,99
JS14	81	11,49
JS15	25	5,50
JS16	42	7,10
JS17	24	1,16
JS18	56	9,04
JS19	88	7,41
JS20	70	0,91
JS21	65	6,99
JS22	25	4,11
JS23	13	1,19
JS24	83	16,53
JS25	6	1,39
JS26	71	16,95
JS27	83	12,54
JS28	10	2,30
JS29	58	10,21
JS30	32	2,90
JS31	96	1,54
JS32	39	7,54
KS1	1	0,03
KS2	73	17,52
KS3	91	16,64
KS4	41	8,91
KS5	30	4,60
KS6	84	8,04
KS7	79	12,76
KS8	68	7,97
KS9	47	9,74
KS10	57	9,34
KS11	15	1,08
KS12	64	10,15
KS13	18	2,39
KS14	72	13,28
KS15	49	11,93
KS16	95	4,94
KS17	83	9,48
KS18	66	7,59
KS19	8	0,98
KS20	77	13,78
KS21	16	2,03
KS22	78	7,04
KS23	32	1,81
KS24	17	2,42
KS25	91	9,00
KS26	7	0,26
KS27	97	19,58
KS28	31	1,47
KS29	30	2,54
KS30	69	0,22
KS31	14	1,63
KS32	94	17,90
LS1	5	1,11
LS2	94	21,59
LS3	22	1,45
LS4	98	5,30
LS5	17	1,87
LS6	79	4,08
LS7	25	4,67
LS8	97	20,83
LS9	23	3,85
LS10	89	9,13
LS11	1	0,17
LS12	10	1,55
LS13	67	13,83
LS14	74	1,71
LS15	94	2,67
LS16	39	3,79
LS17	100	16,72
LS18	77	14,60
LS19	4	0,34
LS20	25	1,15
LS21	5	0,89
LS22	26	3,29
LS23	5	0,12
LS24	95	1,18
LS25	8	0,95
LS26	77	19,16
LS27	38	7,47
LS28	21	2,88
LS29	25	3,50
LS30	46	7,16
LS31	42	6,02
LS32	73	10,39
MS1	0	0,00
MS2	78	7,52
MS3	83	15,69
MS4	17	3,53
MS5	77	11,28
MS6	36	8,32
MS7	73	1,54
MS8	23	5,48
MS9	2	0,39
MS10	73	9,32
MS11	96	11,36
MS12	96	9,32
MS13	87	1,04
MS14	79	8,43
MS15	26	6,25
MS16	87	14,02
MS17	10	1,37
MS18	99	4,52
MS19	15	2,89
MS20	48	3,86
MS21	68	14,06
MS22	69	6,09
MS23	82	18,22
MS24	94	8,49
MS25	3	0,00
MS26	27	3,41
MS27	91	18,08
MS28	87	13,86
MS29	45	1,42
MS30	49	8,95
MS31	21	3,82
MS32	2	0,31
NS1	64	8,69
NS2	59	9,79
NS3	48	2,85
NS4	85	3,89
NS5	23	1,76
NS6	9	1,31
NS7	68	12,60
NS8	24	0,89
NS9	76	13,04
NS10	10	0,65
NS11	63	5,88
NS12	46	8,77
NS13	49	1,98
NS14	66	11,05
NS15	88	11,82
NS16	55	12,35
NS17	52	6,80
NS18	1	0,07
NS19	87	7,28
NS20	6	0,07
NS21	58	2,60
NS22	17	0,05
NS23	21	1,96
NS24	39	0,87
NS25	0	0,00
NS26	85	0,15
NS27	68	6,66
NS28	24	1,16
NS29	9	1,29
NS30	56	8,12
NS31	90	14,67
NS32	24	3,71
OS1	40	6,78
OS2	68	7,20
OS3	44	2,12
OS4	18	1,19
OS5	46	1,46
OS6	81	18,50
OS7	78	13,99
OS8	81	18,43
OS9	10	0,09
OS10	25	0,17
OS11	15	0,81
OS12	39	8,81
OS13	25	1,05
OS14	28	4,07
OS15	95	7,68
OS16	88	17,15
OS17	52	2,96
OS18	1	0,00
OS19	10	2,23
OS20	10	2,08
OS21	18	0,74
OS22	35	6,11
OS23	66	5,86
OS24	25	0,34
OS25	47	5,34
OS26	44	2,11
OS27	9	0,33
OS28	57	1,41
OS29	75	14,95
OS30	86	20,15
OS31	6	1,02
OS32	18	4,43
PS1	43	0,09
PS2	28	2,17
PS3	95	7,94
PS4	8	0,41
PS5	88	11,19
PS6	4	0,74
PS7	69	3,94
PS8	12	2,02
PS9	1	0,10
PS10	61	6,05
PS11	27	5,36
PS12	51	6,31
PS13	20	4,13
PS14	21	3,70
PS15	86	13,63
PS16	94	2,10
PS17	43	2,79
PS18	61	6,25
PS19	88	11,18
PS20	68	7,39
PS21	70	0,52
PS22	91	5,64
PS23	35	0,84
PS24	66	5,70
PS25	83	14,96
PS26	78	7,86
PS27	6	0,89
PS28	76	13,24
PS29	83	19,03
PS30	53	2,20
PS31	2	0,13
PS32	62	5,38
QS1	84	2,04
QS2	76	15,15
QS3	100	15,45
QS4	68	2,57
QS5	49	9,17
QS6	85	13,01
QS7	14	0,89
QS8	42	10,49
QS9	58	1,92
QS10	2	0,30
QS11	69	16,22
QS12	10	0,44
QS13	32	5,06
QS14	44	6,11
QS15	77	4,32
QS16	11	1,41
QS17	100	4,52
QS18	21	3,43
QS19	19	2,85
QS20	45	10,22
QS21	27	6,18
QS22	41	8,96
QS23	39	9,70
QS24	61	8,96
QS25	35	8,74
QS26	73	3,27
QS27	46	5,15
QS28	19	1,62
QS29	38	3,40
QS30	66	9,12
QS31	53	8,91
QS32	3	0,33
