JN13	6	1,50
JN14	13	0,28
JN15	40	1,04
JN16	64	10,95
JN17	31	6,89
JN18	76	12,91
JN19	43	8,37
JN20	37	8,40
JN21	88	6,14
JN22	95	20,16
JN23	84	9,44
JN24	84	18,75
JN25	94	18,53
JN26	25	3,52
JN27	43	8,35
JN28	54	3,83
JN29	9	0,40
JN30	100	10,69
JN31	79	16,99
JN32	9	2,10
IN1	79	0,79
IN2	67	8,47
IN3	61	3,35
IN4	58	3,76
IN5	22	5,37
IN6	78	8,30
IN7	86	10,03
IN8	56	0,66
IN9	13	0,48
IN10	8	0,50
IN11	87	5,34
IN12	4	0,95
IN13	7	0,23
IN14	81	13,18
IN15	12	1,83
IN16	74	2,24
IN17	30	2,59
IN18	39	3,24
IN19	56	1,81
IN20	52	3,30
IN21	58	7,72
IN22	28	2,90
IN23	24	4,51
IN24	8	0,51
IN25	27	1,97
IN26	31	4,27
IN27	15	3,11
IN28	48	3,01
IN29	8	0,16
IN30	32	0,26
IN31	61	9,23
IN32	72	4,78
HN1	32	6,26
HN2	4	0,89
HN3	100	24,42
HN4	23	0,63
HN5	52	7,16
HN6	46	1,11
HN7	65	8,46
HN8	85	6,21
HN9	24	3,22
HN10	34	4,95
HN11	99	10,47
HN12	76	13,68
HN13	71	15,42
HN14	27	2,28
HN15	0	0,00
HN16	80	16,81
HN17	46	3,91
HN18	90	7,18
HN19	39	6,82
HN20	60	8,64
HN21	63	4,01
HN22	10	0,42
HN23	99	22,08
HN24	1	0,24
HN25	14	0,32
HN26	35	6,07
HN27	13	3,21
HN28	90	15,40
HN29	55	12,08
HN30	48	2,58
HN31	87	20,10
HN32	8	0,67
GN1	19	2,60
GN2	36	4,04
GN3	17	2,00
GN4	29	3,59
GN5	19	4,51
GN6	52	5,40
GN7	62	9,81
GN8	91	15,47
GN9	46	9,25
GN10	48	1,84
GN11	92	3,29
GN12	36	1,08
GN13	46	4,81
GN14	49	6,32
GN15	27	5,77
GN16	47	4,83
GN17	87	17,77
GN18	82	5,75
GN19	80	9,45
GN20	73	6,40
GN21	37	6,36
GN22	40	0,34
GN23	98	7,18
GN24	81	13,00
GN25	13	1,57
GN26	71	15,69
GN27	28	3,43
GN28	5	0,30
GN29	11	0,09
GN30	11	0,03
GN31	50	11,02
GN32	23	0,89
FN1	27	0,73
FN2	87	6,97
FN3	18	0,75
FN4	56	3,79
FN5	51	7,77
FN6	51	1,63
FN7	72	3,87
FN8	75	10,22
FN9	10	0,68
FN10	79	14,27
FN11	92	4,81
FN12	72	5,74
FN13	30	1,95
FN14	59	0,34
FN15	19	1,30
FN16	38	8,86
FN17	41	4,15
FN18	35	1,44
FN19	99	14,34
FN20	32	0,16
FN21	89	10,95
FN22	63	13,49
FN23	20	4,62
FN24	75	16,33
FN25	63	9,53
FN26	85	15,34
FN27	3	0,30
FN28	10	0,50
FN29	59	4,96
FN30	69	8,21
FN31	50	11,48
FN32	13	1,09
EN1	91	11,50
EN2	92	20,25
EN3	14	0,27
EN4	52	5,89
EN5	54	13,19
EN6	20	3,71
EN7	74	7,31
EN8	92	21,43
EN9	19	1,02
EN10	14	3,44
EN11	19	3,29
EN12	47	0,97
EN13	70	5,81
EN14	32	6,70
EN15	65	1,32
EN16	9	1,63
EN17	61	9,74
EN18	29	4,87
EN19	43	1,68
EN20	94	22,34
EN21	65	16,22
EN22	30	4,82
EN23	90	15,77
EN24	13	0,91
EN25	17	3,06
EN26	39	5,13
EN27	76	10,74
EN28	96	23,50
EN29	19	1,11
EN30	16	1,95
EN31	57	4,42
EN32	67	14,74
DN1	81	7,84
DN2	10	0,82
DN3	17	3,14
DN4	37	2,92
DN5	90	20,08
DN6	28	6,16
DN7	69	9,27
DN8	52	12,52
DN9	100	6,68
DN10	26	4,51
DN11	44	10,82
DN12	16	1,72
DN13	98	11,56
DN14	79	19,58
DN15	94	22,67
DN16	13	0,80
DN17	68	7,35
DN18	38	9,12
DN19	98	11,25
DN20	49	8,01
DN21	41	7,28
DN22	76	0,59
DN23	91	2,92
DN24	48	1,50
DN25	19	3,56
DN26	49	7,26
DN27	45	8,38
DN28	62	14,27
DN29	0	0,00
DN30	79	15,36
DN31	16	3,48
DN32	91	5,89
CN1	31	4,74
CN2	66	8,47
CN3	68	7,93
CN4	31	5,59
CN5	75	3,99
CN6	26	5,72
CN7	19	0,05
CN8	58	6,68
CN9	82	1,78
CN10	12	0,20
CN11	71	1,58
CN12	57	7,61
CN13	89	2,39
CN14	43	7,93
CN15	94	14,09
CN16	47	3,47
CN17	96	19,17
CN18	77	11,22
CN19	21	1,19
CN20	63	3,85
CN21	35	0,53
CN22	22	0,16
CN23	37	1,78
CN24	96	0,29
CN25	88	1,44
CN26	39	6,92
CN27	68	1,24
CN28	56	4,42
CN29	65	7,49
CN30	27	1,52
CN31	65	14,63
CN32	58	10,18
BN1	90	2,06
BN2	10	2,49
BN3	83	17,14
BN4	9	1,61
BN5	12	2,08
BN6	66	10,91
BN7	39	1,97
BN8	58	11,83
BN9	4	0,26
BN10	69	6,99
BN11	36	1,65
BN12	32	6,97
BN13	40	1,97
BN14	30	7,28
BN15	37	6,72
BN16	6	0,64
BN17	47	9,68
BN18	79	13,75
BN19	7	0,50
BN20	38	1,49
BN21	44	4,48
BN22	11	2,71
BN23	64	8,06
BN24	6	1,34
BN25	38	4,87
BN26	25	5,71
BN27	74	13,27
BN28	50	8,48
BN29	23	1,46
BN30	11	1,11
BN31	77	7,95
BN32	87	16,62
AN1	83	18,46
AN2	12	1,17
AN3	29	2,75
AN4	80	7,26
AN5	34	0,97
AN6	40	8,14
AN7	87	17,32
AN8	29	0,78
AN9	43	5,03
AN10	87	21,40
AN11	47	4,79
AN12	71	11,10
AN13	85	8,90
AN14	52	11,55
AN15	45	5,43
AN16	79	12,89
AN17	77	17,05
AN18	0	0,00
AN19	74	8,00
AN20	10	0,27
AN21	9	0,67
AN22	55	11,35
AN23	38	6,59
AN24	60	4,88
AN25	21	3,67
AN26	26	3,28
AN27	8	1,61
AN28	35	2,39
AN29	58	13,74
AN30	22	2,02
AN31	38	5,41
AN32	37	1,21
BS1	24	3,41
BS2	71	16,20
BS3	26	4,34
BS4	84	17,59
BS5	88	14,45
BS6	54	13,04
BS7	97	6,86
BS8	84	10,04
BS9	65	14,34
BS10	68	3,21
BS11	33	7,60
BS12	82	6,92
BS13	14	2,15
BS14	99	22,62
BS15	68	16,74
BS16	55	4,76
BS17	7	0,23
BS18	47	11,21
BS19	71	9,17
BS20	63	4,96
BS21	2	0,48
BS22	23	3,04
BS23	0	0,00
BS24	85	19,89
BS25	89	11,92
BS26	94	7,06
BS27	6	0,91
BS28	45	10,06
BS29	66	11,66
BS30	78	13,60
BS31	43	4,28
BS32	39	6,60
CS1	28	5,49
CS2	58	3,31
CS3	69	7,82
CS4	27	5,14
CS5	25	3,34
CS6	14	1,33
CS7	34	6,22
CS8	99	18,41
CS9	6	1,26
CS10	77	17,38
CS11	29	1,45
CS12	86	17,36
CS13	47	5,55
CS14	43	9,23
CS15	96	3,81
CS16	64	7,26
CS17	61	2,80
CS18	22	3,79
CS19	23	4,76
CS20	66	15,68
CS21	44	0,54
CS22	40	8,55
CS23	33	3,64
CS24	98	4,84
CS25	91	0,17
CS26	71	2,76
CS27	78	18,26
CS28	3	0,66
CS29	28	3,40
CS30	34	6,73
CS31	10	1,85
CS32	39	7,54
DS1	65	2,18
DS2	80	10,19
DS3	76	3,83
DS4	37	7,31
DS5	41	8,91
DS6	48	9,71
DS7	69	13,93
DS8	76	5,22
DS9	82	15,14
DS10	9	0,31
DS11	78	11,41
DS12	77	4,72
DS13	1	0,12
DS14	62	5,29
DS15	93	19,06
DS16	42	9,58
DS17	20	0,70
DS18	6	0,37
DS19	90	15,61
DS20	41	8,86
DS21	36	6,20
DS22	20	1,65
DS23	46	4,55
DS24	78	7,95
DS25	85	4,66
DS26	76	13,62
DS27	32	6,89
DS28	94	9,88
DS29	3	0,07
DS30	24	2,44
DS31	38	4,47
DS32	80	16,84
ES1	26	1,66
ES2	69	13,19
ES3	66	13,56
ES4	33	3,78
ES5	15	3,07
ES6	46	6,98
ES7	81	0,85
ES8	20	0,54
ES9	5	0,26
ES10	83	19,31
ES11	64	1,36
ES12	4	0,67
ES13	7	0,18
ES14	81	9,20
ES15	53	0,08
ES16	13	1,09
ES17	15	2,87
ES18	62	7,66
ES19	47	4,14
ES20	58	7,93
ES21	30	5,06
ES22	22	2,58
ES23	94	13,26
ES24	59	13,82
ES25	83	13,99
ES26	11	1,20
ES27	17	2,54
ES28	61	0,51
ES29	51	6,61
ES30	14	1,57
ES31	66	15,44
ES32	100	4,25
FS1	32	1,34
FS2	95	9,78
FS3	55	9,01
FS4	34	2,24
FS5	91	21,70
FS6	27	0,51
FS7	84	7,36
FS8	49	3,95
FS9	54	6,90
FS10	66	7,61
FS11	68	7,23
FS12	87	12,48
FS13	38	2,14
FS14	54	9,22
FS15	90	12,54
FS16	7	1,65
FS17	32	7,86
FS18	53	4,70
FS19	9	0,13
FS20	45	3,80
FS21	14	0,02
FS22	25	1,65
FS23	15	1,22
FS24	49	8,90
FS25	17	3,44
FS26	95	19,57
FS27	93	16,33
FS28	28	2,70
FS29	74	8,75
FS30	94	0,53
FS31	79	13,32
FS32	52	12,49
GS1	45	9,82
GS2	6	0,15
GS3	85	15,04
GS4	90	0,14
GS5	78	17,38
GS6	35	0,62
GS7	85	17,00
GS8	21	3,45
GS9	37	1,89
GS10	17	1,93
GS11	49	4,24
GS12	40	7,98
GS13	69	14,79
GS14	61	1,03
GS15	38	8,99
GS16	96	18,00
GS17	50	7,31
GS18	2	0,36
GS19	57	6,27
GS20	33	7,38
GS21	25	3,96
GS22	39	8,78
GS23	1	0,17
GS24	73	0,52
GS25	32	6,24
GS26	19	4,64
GS27	16	1,95
GS28	48	3,63
GS29	88	5,07
GS30	86	15,32
GS31	24	2,20
GS32	67	10,82
HS1	23	1,16
HS2	97	18,89
HS3	69	2,46
HS4	27	2,55
HS5	78	3,21
HS6	53	11,40
HS7	53	8,33
HS8	95	8,95
HS9	10	0,12
HS10	58	11,74
HS11	46	1,77
HS12	46	8,18
HS13	57	0,74
HS14	26	4,07
HS15	95	8,62
HS16	54	13,42
HS17	100	5,33
HS18	70	12,17
HS19	3	0,10
HS20	19	4,30
HS21	92	10,55
HS22	31	5,83
HS23	80	8,82
HS24	41	4,17
HS25	97	11,94
HS26	34	2,71
HS27	69	12,15
HS28	74	0,71
HS29	17	2,89
HS30	84	2,79
HS31	59	0,60
HS32	14	1,54
IS1	95	21,57
IS2	89	0,77
IS3	68	0,24
IS4	36	7,23
IS5	32	2,86
IS6	45	2,54
IS7	30	3,85
IS8	7	0,70
IS9	98	4,15
IS10	70	8,50
IS11	15	1,96
IS12	28	4,16
IS13	49	1,34
IS14	76	0,29
IS15	72	0,71
IS16	51	10,45
IS17	51	7,32
IS18	48	11,79
IS19	83	12,47
IS20	60	0,76
IS21	91	13,42
IS22	83	12,39
IS23	35	4,64
IS24	47	11,48
IS25	54	12,03
IS26	56	8,77
IS27	93	10,67
IS28	55	11,20
IS29	17	2,74
IS30	9	1,61
IS31	24	3,19
IS32	13	0,49
JS1	49	0,24
JS2	53	8,59
JS3	90	5,78
JS4	69	9,05
JS5	4	0,48
JS6	27	5,51
JS7	55	1,27
JS8	87	14,61
JS9	47	5,43
JS10	10	1,60
JS11	79	10,59
JS12	69	5,16
JS13	14	0,06
JS14	2	0,23
JS15	85	17,79
JS16	60	3,16
JS17	24	5,47
JS18	94	15,01
JS19	58	4,44
JS20	84	4,63
JS21	41	8,66
JS22	66	1,78
JS23	48	8,63
JS24	83	18,76
JS25	80	9,80
JS26	98	6,91
JS27	64	6,31
JS28	61	8,96
JS29	12	1,33
JS30	5	0,94
JS31	36	1,65
JS32	51	2,95
KS1	66	7,10
KS2	47	5,02
KS3	13	2,99
KS4	68	16,04
KS5	75	11,12
KS6	59	11,16
KS7	14	2,54
KS8	76	14,50
KS9	12	0,77
KS10	64	0,06
KS11	12	0,00
KS12	36	1,30
KS13	4	0,13
KS14	73	16,16
KS15	59	1,10
KS16	98	4,22
KS17	19	3,48
KS18	80	19,93
KS19	61	0,30
KS20	37	9,02
KS21	18	2,26
KS22	53	7,58
KS23	57	6,78
KS24	84	3,13
KS25	81	3,19
KS26	31	6,09
KS27	81	2,25
KS28	28	0,55
KS29	72	12,86
KS30	39	6,81
KS31	11	2,22
KS32	39	0,97
LS1	62	11,61
LS2	77	5,34
LS3	38	6,30
LS4	22	1,15
LS5	69	11,97
LS6	56	6,95
LS7	22	2,87
LS8	96	18,39
LS9	57	3,09
LS10	9	1,21
LS11	45	11,06
LS12	52	0,95
LS13	30	1,00
LS14	42	4,15
LS15	62	9,44
LS16	86	3,54
LS17	86	16,66
LS18	69	14,92
LS19	54	6,22
LS20	46	3,02
LS21	90	6,85
LS22	45	9,90
LS23	54	1,55
LS24	0	0,00
LS25	6	0,23
LS26	68	8,81
LS27	88	18,58
LS28	33	0,41
LS29	3	0,35
LS30	44	7,57
LS31	12	2,68
LS32	83	14,10
MS1	61	6,06
MS2	89	11,68
MS3	61	7,31
MS4	44	0,63
MS5	10	2,09
MS6	41	9,42
MS7	25	3,76
MS8	22	2,20
MS9	79	10,18
MS10	18	1,34
MS11	95	14,64
MS12	71	0,87
MS13	74	3,75
MS14	10	2,20
MS15	70	2,92
MS16	41	8,05
MS17	100	5,69
MS18	19	4,66
MS19	16	0,61
MS20	7	0,66
MS21	77	13,75
MS22	24	4,48
MS23	94	4,54
MS24	88	13,63
MS25	95	9,58
MS26	66	12,37
MS27	13	1,26
MS28	86	17,87
MS29	70	7,35
MS30	81	7,14
MS31	18	0,22
MS32	87	4,87
NS1	97	23,13
NS2	83	10,20
NS3	72	12,50
NS4	71	15,93
NS5	96	12,39
NS6	4	0,69
NS7	24	3,71
NS8	97	9,39
NS9	70	3,98
NS10	71	10,34
NS11	19	0,70
NS12	92	16,31
NS13	19	2,22
NS14	95	22,86
NS15	39	9,04
NS16	85	14,93
NS17	79	4,10
NS18	9	1,59
NS19	56	7,40
NS20	9	0,41
NS21	49	5,06
NS22	37	1,82
NS23	39	1,49
NS24	28	6,60
NS25	35	0,44
NS26	67	15,12
NS27	42	2,81
NS28	56	1,32
NS29	40	5,34
NS30	19	4,04
NS31	22	4,01
NS32	76	6,87
OS1	29	5,45
OS2	53	4,16
OS3	81	4,06
OS4	97	3,75
OS5	95	6,86
OS6	100	22,03
OS7	33	4,35
OS8	52	0,88
OS9	92	22,95
OS10	5	0,39
OS11	1	0,06
OS12	91	6,11
OS13	8	1,38
OS14	23	0,92
OS15	29	2,53
OS16	84	17,54
OS17	17	2,03
OS18	89	21,66
OS19	46	3,57
OS20	65	9,07
OS21	33	0,46
OS22	99	7,22
OS23	22	1,19
OS24	73	0,27
OS25	63	3,51
OS26	49	0,72
OS27	5	0,21
OS28	19	4,19
OS29	52	11,17
OS30	55	2,23
OS31	52	2,25
OS32	48	4,93
PS1	0	0,00
PS2	51	0,30
PS3	67	15,79
PS4	23	4,93
PS5	75	12,35
PS6	58	11,45
PS7	52	7,82
PS8	76	5,21
PS9	82	19,46
PS10	88	14,89
PS11	54	6,98
PS12	84	13,99
PS13	25	1,37
PS14	66	4,94
PS15	23	1,48
PS16	12	2,37
PS17	45	4,75
PS18	57	6,96
PS19	91	2,35
PS20	84	2,90
PS21	55	3,77
PS22	21	0,57
PS23	37	4,85
PS24	13	2,26
PS25	75	1,40
PS26	14	2,53
PS27	3	0,46
PS28	27	5,95
PS29	11	1,59
PS30	41	6,45
PS31	16	2,48
PS32	49	11,44
QS1	2	0,26
QS2	74	15,94
QS3	51	8,37
QS4	41	4,85
QS5	59	2,94
QS6	37	0,69
QS7	71	12,48
QS8	88	9,91
QS9	83	17,44
QS10	8	2,00
QS11	47	4,37
QS12	10	2,43
QS13	3	0,12
QS14	76	3,56
QS15	98	4,11
QS16	38	5,08
QS17	13	0,84
QS18	65	2,86
QS19	5	0,34
QS20	62	3,93
QS21	99	23,01
QS22	70	17,04
QS23	54	7,28
QS24	74	6,56
QS25	72	1,28
QS26	95	19,82
QS27	43	9,26
QS28	8	1,91
QS29	13	1,11
QS30	53	9,95
QS31	76	14,40
QS32	74	10,12
